gid,pid,detail,no_play,off,def,type,psr,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,back,hash,mot,box,pap,trick,qbp,qbhi,qbhu,qbru,sneak,scrm,htm,pru,blz,oop,oopd,cov_type,cnb,cball,qbta,high,crr,intw,drp,avsk,fread,scre,mbt,ttp,qbsk,ttpr,dot,yac,yaco,sep,qb_pos,inc_type,rte,read,concept,rmod,pres1_type,pres1_def,pres1_off,pres2_type,pres2_def,pres2_off,pres3_type,pres3_def,pres3_off,mt1_def,mt1_type,mt1_cause,mt2_def,mt2_type,mt2_cause,mt3_def,mt3_type,mt3_cause,pri_def,sec_def,shell,rpo,trg_sep,bb_off1,bb_def1,bb_off2,bb_def2,bb_off3,bb_def3,stunt,db_count
6769,1111871,(15:00) 7-C.Stroud scrambles right end pushed ob at HST 41 for 6 yards (47-D.Gardeck).,FALSE,HST,JAX,RUSH,,,00-0039163,1,HST 35,1,10,35,2,6,1,0,0,0,0,0,1,L,0,6,1,0,0,0,0,0,0,1,0,4,0,1,DR,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,U,,,SD,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,0,5
6769,1111872,(14:22) 7-C.Stroud pass incomplete deep right to 12-N.Collins [41-J.Hines-Allen].,FALSE,HST,JAX,PASS,00-0039163,00-0036554,,1,HST 41,2,4,41,3,0,0,0,0,0,0,0,3,R,1,6,1,0,1,1,0,0,0,0,0,5,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3.9,0,3.8,35,NA,NA,STP,U,IAT,6 - Corner,2,,,P,00-0035642,00-0034791,U,00-0037244,,,,,,,,,,,,,,00-0035378,,1,0,1,,,,,,,0,5
6769,1111873,(14:14) (Shotgun) 7-C.Stroud pass short left to 13-C.Kirk to HST 42 for 1 yard (2-J.Lewis).,FALSE,HST,JAX,PASS,00-0039163,00-0034775,,1,HST 41,3,4,41,3,1,0,0,1,0,1,0,1,R,1,5,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,1,0,1.1,0,NA,-3,4,1,OPN,S,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0033928,,1,0,2,,,,,,,0,6
6769,1111874,"(13:34) 6-T.Townsend punts 55 yards to JAX 3, Center-40-A.Brinkman, downed by HST-37-D.Ross.",FALSE,HST,JAX,PUNT,,,,1,HST 42,4,3,42,3,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111875,(13:23) 1-T.Etienne up the middle to JAX 4 for 1 yard (51-W.Anderson; 8-C.Gardner-Johnson).,FALSE,JAX,HST,RUSH,,,00-0036973,1,JAX 3,1,10,3,1,1,0,0,0,0,0,0,1,R,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6769,1111876,(12:46) (Shotgun) 1-T.Etienne up the middle to JAX 4 for no gain (90-S.Rankins).,FALSE,JAX,HST,RUSH,,,00-0036973,1,JAX 4,2,9,4,1,0,0,0,1,0,0,0,1,R,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,S,,,,Power,,,,,,,,,,,,,,,,,,,,,,,0,,00-0036327,00-0032759,,,,,0,5
6769,1111877,(12:02) (Shotgun) 16-T.Lawrence pass short left to 11-P.Washington to JAX 10 for 6 yards (5-J.Pitre).,FALSE,JAX,HST,PASS,00-0036971,00-0038606,,1,JAX 4,3,9,4,1,6,0,0,1,0,1,0,1,M,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.6,0,NA,6,0,0,OPN,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0037246,,4,0,1,,,,,,,0,5
6769,1111878,"(11:20) 9-L.Cooke punts 42 yards to HST 48, Center-46-R.Matiscik, out of bounds.",FALSE,JAX,HST,PUNT,,,,1,JAX 10,4,3,10,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111879,(11:10) (Shotgun) 7-C.Stroud pass short left to 21-N.Chubb to HST 46 for -2 yards (47-D.Gardeck).,FALSE,HST,JAX,PASS,00-0039163,00-0034791,,1,HST 48,1,10,48,3,-2,0,0,1,0,1,0,1,R,0,6,0,0,1,0,1,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3,0,2.7,-3,1,1,OPN,S,,10 - Swing,CHK,,,P,00-0035642,00-0035234,,,,,,,,,,,,,,,,00-0034473,,6,0,1,,,,,,,0,5
6769,1111880,(10:26) (Shotgun) 7-C.Stroud pass short left to 86-D.Schultz to JAX 42 for 12 yards (42-A.Wingard).,FALSE,HST,JAX,PASS,00-0039163,00-0034383,,1,HST 46,2,12,46,3,12,1,1,1,0,1,0,1,L,1,5,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.2,0,NA,12,0,0,STP,S,,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0035378,,3,0,1,,,,,,,0,5
6769,1111881,(9:49) 21-N.Chubb right guard to JAX 34 for 8 yards (0-D.Lloyd; 2-J.Lewis).,FALSE,HST,JAX,RUSH,,,00-0034791,1,JAX 42,1,10,58,3,8,1,0,0,0,0,0,2,L,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,7,,U,,,,Inside Zone,Lead,,,,,,,,,,00-0034413,2ND,PW,,,,,,,,,,0,,,,,,,,0,4
6769,1111882,(9:13) 21-N.Chubb up the middle to JAX 31 for 3 yards (47-D.Gardeck; 23-F.Oluokun).,FALSE,HST,JAX,RUSH,,,00-0034791,1,JAX 34,2,2,66,4,3,1,1,0,0,0,0,2,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Inside Zone,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6769,1111883,(8:34) 21-N.Chubb up the middle to JAX 27 for 4 yards (3-T.Campbell).,FALSE,HST,JAX,RUSH,,,00-0034791,1,JAX 31,1,10,69,4,4,0,0,0,0,0,0,1,R,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6769,1111884,(7:56) 7-C.Stroud pass short right to 12-N.Collins to JAX 28 for -1 yards (0-D.Lloyd).,FALSE,HST,JAX,PASS,00-0039163,00-0036554,,1,JAX 27,2,6,73,4,-1,0,0,0,0,1,0,1,R,1,6,1,0,1,0,1,0,0,0,0,5,1,1,BT,,0,1,0,0,0,0,0,0,1,0,0,2.2,0,2,-2,1,0,STP,U,,8 - Shallow Cross/Drag,1,,,U,00-0033928,,,,,,,,,,,,,,,,,00-0037244,,1,0,1,,,,,,,0,5
6769,1111885,"(7:10) (Shotgun) PENALTY on HST-71-T.Howard, False Start, 5 yards, enforced at JAX 28 - No Play.",TRUE,HST,JAX,NOPL,,,,1,JAX 28,3,7,72,4,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111886,(6:49) (Shotgun) 7-C.Stroud pass incomplete short right to 27-W.Marks.,FALSE,HST,JAX,PASS,00-0039163,00-0040583,,1,JAX 33,3,12,67,4,0,0,0,1,0,0,0,0,R,1,4,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,-3,NA,NA,OPN,S,IAT,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0035378,,3,0,2,,,,,,,0,6
6769,1111887,"(6:45) 15-K.Fairbairn 52 yard field goal is No Good, Wide Right, Center-40-A.Brinkman, Holder-6-T.Townsend.",FALSE,HST,JAX,FGXP,,,,1,JAX 33,4,12,67,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111888,(6:40) 16-T.Lawrence pass incomplete short left to 12-T.Hunter (2-C.Bullock).,FALSE,JAX,HST,PASS,00-0036971,00-0040718,,1,JAX 42,1,10,42,3,0,0,0,0,0,0,0,1,L,1,6,1,0,1,0,1,0,0,0,0,5,1,0,,,0,0,0,0,0,0,0,0,1,0,0,3.5,0,2.4,13,NA,NA,TCV,S,CC,4 - Deep Out,1,,,P,00-0031565,00-0038934,P,00-0036883,00-0035112,,,,,,,,,,,,,00-0037237,,1,0,0,,,,,,,0,5
6769,1111889,(6:33) (Shotgun) 16-T.Lawrence pass deep left to 85-B.Strange to HST 42 for 16 yards (4-K.Lassiter).,FALSE,JAX,HST,PASS,00-0036971,00-0038935,,1,JAX 42,2,10,42,3,16,1,1,1,0,1,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.9,0,NA,16,0,NA,OPN,S,,4 - Deep Out,1,,,,,,,,,,,,,,,,,,,,,00-0039343,,3,0,2,,,,,,,0,5
6769,1111890,(5:55) (Shotgun) 1-T.Etienne up the middle to HST 40 for 2 yards (0-A.Al-Shaair; 72-T.Togiai).,FALSE,JAX,HST,RUSH,,,00-0036973,1,HST 42,1,10,58,3,2,0,0,1,0,0,0,1,L,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,S,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6769,1111891,(5:13) (Shotgun) 16-T.Lawrence pass short left to 7-B.Thomas to HST 31 for 9 yards (39-H.To'oTo'o).,FALSE,JAX,HST,PASS,00-0036971,00-0039893,,1,HST 40,2,8,60,4,9,1,1,1,0,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.4,0,NA,9,0,2,OPN,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0037237,,1,0,2,,,,,,,0,5
6769,1111892,(4:28) (Shotgun) 16-T.Lawrence pass short right to 84-H.Long to HST 24 for 7 yards (4-K.Lassiter).,FALSE,JAX,HST,PASS,00-0036971,00-0037004,,1,HST 31,1,10,69,4,7,1,0,1,0,1,0,1,L,0,7,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.7,0,NA,1,6,4,WO,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0037823,,3,0,5+,,,,,,,0,5
6769,1111893,(3:41) (Shotgun) 16-T.Lawrence pass short middle to 11-P.Washington to HST 13 for 11 yards (0-A.Al-Shaair).,FALSE,JAX,HST,PASS,00-0036971,00-0038606,,1,HST 24,2,3,76,4,11,1,1,1,0,1,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.9,0,NA,11,0,0,STP,S,,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0038599,00-0035166,2,0,1,,,,,,,0,5
6769,1111894,(3:01) 16-T.Lawrence pass short left to 11-P.Washington to HST 12 for 1 yard (8-C.Gardner-Johnson).,FALSE,JAX,HST,PASS,00-0036971,00-0038606,,1,HST 13,1,10,87,5,1,0,0,0,0,1,0,1,R,1,7,1,0,0,0,0,0,0,0,0,5,1,0,,,0,1,0,0,0,0,0,0,0,1,0,1.7,0,NA,-3,4,0,OPN,U,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0039343,,1,0,2,,,,,,,0,5
6769,1111895,(2:21) 16-T.Lawrence pass incomplete short right.,FALSE,JAX,HST,PASS,00-0036971,,,1,HST 12,2,9,88,5,0,0,0,0,0,0,0,2,L,1,6,1,0,1,0,1,0,0,0,0,4,0,1,BT,,0,0,1,0,0,0,0,0,0,0,0,4.1,0,3.2,2,NA,NA,TCV,U,TA,2 - Quick Out,SD,,,U,00-0031565,,,,,,,,,,,,,,,,,00-0035166,,2,0,0,,,,,,,0,5
6769,1111896,"(2:15) (Shotgun) 16-T.Lawrence pass incomplete short right to 5-D.Brown. PENALTY on HST-24-D.Stingley, Defensive Pass Interference, 11 yards, enforced at HST 12 - No Play.",TRUE,JAX,HST,NOPL,00-0036971,,,1,HST 12,3,9,88,5,0,1,1,1,0,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,1,0,0,2.4,0,NA,0,NA,NA,STP,S,PEN,9 - Go,1,,,,,,,,,,,,,,,,,,,,,00-0037237,,2,0,1,,,,,,,0,5
6769,1111897,"(2:09) (Shotgun) 33-B.Tuten up the middle for 1 yard, TOUCHDOWN.",FALSE,JAX,HST,RUSH,,,00-0040719,1,HST 1,1,1,99,5,1,1,1,1,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,S,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6769,1111898,"39-C.Little extra point is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",FALSE,JAX,HST,FGXP,,,,1,HST 15,0,0,85,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111899,"39-C.Little kicks 65 yards from JAX 35 to landing zone to end zone, Touchback to the HST 20.",FALSE,HST,JAX,KOFF,,,,1,JAX 35,0,0,65,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111900,(2:06) 7-C.Stroud pass incomplete short middle to 12-N.Collins (47-D.Gardeck).,FALSE,HST,JAX,PASS,00-0039163,00-0036554,,1,HST 20,1,10,20,2,0,0,0,0,0,0,0,2,L,1,7,1,0,0,0,0,0,0,0,0,6,2,0,,,0,1,0,0,0,0,1,0,1,0,0,2.3,0,NA,12,NA,NA,OPN,U,DP,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0036974,,1,0,1,,,,,,,0,5
6769,1111901,(2:01) (Shotgun) 7-C.Stroud sacked at HST 8 for -12 yards (44-T.Walker).,FALSE,HST,JAX,PASS,00-0039163,,,1,HST 20,2,10,20,2,-12,0,0,1,0,0,0,1,L,1,6,0,0,1,1,0,0,0,0,0,4,1,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.2,NA,NA,NA,,S,,,,,,U,00-0037244,,P,00-0037235,00-0040745,,,,,,,,,,,,,,,3,0,,,,,,,,0,5
6769,1111902,(1:18) (Shotgun) 27-W.Marks up the middle to HST 16 for 8 yards (44-T.Walker; 26-An.Johnson).,FALSE,HST,JAX,RUSH,,,00-0040583,1,HST 8,3,22,8,1,8,0,0,1,0,0,0,1,L,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,S,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5
6769,1111903,"(:42) 6-T.Townsend punts 47 yards to JAX 37, Center-40-A.Brinkman. 11-P.Washington to JAX 41 for 4 yards (45-E.Speed; 35-J.Hansen). PENALTY on JAX-51-V.Miller, Illegal Block Above the Waist, 10 yards, enforced at JAX 41.",FALSE,HST,JAX,PUNT,,,,1,HST 16,4,14,16,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111904,(:29) 16-T.Lawrence pass incomplete short left.,FALSE,JAX,HST,PASS,00-0036971,,,1,JAX 31,1,10,31,2,0,0,0,0,0,0,0,1,M,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,1,0,0,0,0,0,0,1,0,2.8,0,NA,-6,NA,NA,TCV,U,TA,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0035166,,3,0,0,,,,,,,0,5
6769,1111905,(:25) (Shotgun) 16-T.Lawrence pass incomplete deep left to 7-B.Thomas (24-D.Stingley).,FALSE,JAX,HST,PASS,00-0036971,00-0039893,,1,JAX 31,2,10,31,2,0,0,0,1,0,0,0,1,M,0,7,0,0,0,0,0,0,0,0,0,5,1,0,,,1,1,0,0,0,0,0,0,1,0,0,2.1,0,NA,29,NA,NA,TCV,S,CC,9 - Go,1,,,,,,,,,,,,,,,,,,,,,00-0037237,,1,0,0,,,,,,,0,5
6769,1111906,"(:18) (Shotgun) PENALTY on HST-55-D.Hunter, Neutral Zone Infraction, 5 yards, enforced at JAX 31 - No Play.",TRUE,JAX,HST,NOPL,,,,1,JAX 31,3,10,31,2,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111907,(:18) (Shotgun) 16-T.Lawrence pass short left to 5-D.Brown to JAX 42 for 6 yards (4-K.Lassiter).,FALSE,JAX,HST,PASS,00-0036971,00-0036626,,1,JAX 36,3,5,36,2,6,1,1,1,0,1,0,1,M,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.8,0,NA,6,0,NA,OPN,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0039343,,1,0,1,,,,,,,1,5
6769,1111908,(15:00) 16-T.Lawrence pass incomplete short right to 1-T.Etienne (5-J.Pitre).,FALSE,JAX,HST,PASS,00-0036971,00-0036973,,2,JAX 42,1,10,42,3,0,0,0,0,0,0,0,1,L,0,6,1,0,1,0,1,0,0,0,0,6,2,0,,,0,0,0,0,0,0,0,0,0,1,0,2.1,0,1.7,-5,NA,NA,OPN,U,BPA,0 - Screen,DES,,,U,00-0037246,,P,00-0039108,00-0038935,,,,,,,,,,,,,00-0035166,,1,0,4,,,,,,,0,5
6769,1111909,"(14:55) (Shotgun) PENALTY on JAX-85-B.Strange, False Start, 5 yards, enforced at JAX 42 - No Play.",TRUE,JAX,HST,NOPL,,,,2,JAX 42,2,10,42,3,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111910,(14:55) (Shotgun) 16-T.Lawrence pass incomplete deep middle to 5-D.Brown.,FALSE,JAX,HST,PASS,00-0036971,00-0036626,,2,JAX 37,2,15,37,2,0,0,0,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,1,0,0,2.9,0,NA,46,NA,NA,OPN,S,IAT,9 - Go,1,,,,,,,,,,,,,,,,,,,,,00-0034278,,4,0,2,,,,,,,0,5
6769,1111911,(14:49) (Shotgun) 16-T.Lawrence pass short left to 36-L.Allen to JAX 46 for 9 yards (45-E.Speed) [51-W.Anderson].,FALSE,JAX,HST,PASS,00-0036971,00-0040238,,2,JAX 37,3,15,37,2,9,0,0,1,0,1,0,0,L,0,4,0,0,1,1,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,3.5,0,NA,3,6,1,OPN,S,,8 - Shallow Cross/Drag,1,,,,,,,,,,,,,,,,,,,,,00-0034987,,4,0,3,,,,,,,1,5
6769,1111912,"(14:00) 9-L.Cooke punts 54 yards to end zone, Center-46-R.Matiscik, Touchback.",FALSE,JAX,HST,PUNT,,,,2,JAX 46,4,6,46,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111913,"(13:51) 14-J.Noel left end ran ob at HST 32 for 12 yards (29-E.Murray). Penalty on HST-79-A.Ersery, Offensive Holding, offsetting, enforced at HST 20 - No Play. Penalty on JAX-29-E.Murray, Unnecessary Roughness, offsetting.",TRUE,HST,JAX,NOPL,,,,2,HST 20,1,10,20,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6769,1111914,(13:30) 7-C.Stroud pass short left to 12-N.Collins to HST 25 for 5 yards (3-T.Campbell).,FALSE,HST,JAX,PASS,00-0039163,00-0036554,,2,HST 20,1,10,20,2,5,1,0,0,0,1,0,1,L,1,7,1,0,0,0,0,0,0,0,0,4,0,1,BT,,0,1,0,0,0,0,0,0,1,0,0,2.6,0,NA,5,0,0,OPN,U,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0036974,,3,0,2,,,,,,,0,5
6769,1111915,"(12:52) (Shotgun) 7-C.Stroud pass short right to 13-C.Kirk ran ob at HST 28 for 3 yards. Jacksonville challenged the pass completion ruling, and the play was REVERSED. (Shotgun) 7-C.Stroud pass incomplete short right to 13-C.Kirk.",FALSE,HST,JAX,PASS,00-0039163,00-0034775,,2,HST 25,2,5,25,2,0,0,0,1,0,0,0,1,L,1,7,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,1,0,1,0,0,2,0,NA,3,NA,NA,OPN,S,DP,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0033928,,2,0,3,,,,,,,0,5
6769,1111916,(12:49) (Shotgun) 7-C.Stroud pass short left to 86-D.Schultz to HST 37 for 12 yards (12-T.Hunter; 42-A.Wingard).,FALSE,HST,JAX,PASS,00-0039163,00-0034383,,2,HST 25,3,5,25,2,12,1,1,1,0,1,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.7,0,NA,6,6,2,OPN,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0035378,,2,0,2,,,,,,,0,5
6769,1111917,"(12:26) (No Huddle, Shotgun) 7-C.Stroud pass short right to 19-X.Hutchinson to HST 41 for 4 yards (23-F.Oluokun).",FALSE,HST,JAX,PASS,00-0039163,00-0038618,,2,HST 37,1,10,37,2,4,0,0,1,1,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.6,0,NA,4,0,0,OPN,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0034413,,3,0,2,,,,,,,0,4
6769,1111918,"(11:46) (Shotgun) 7-C.Stroud pass short left to 19-X.Hutchinson to JAX 47 for 12 yards (2-J.Lewis; 3-T.Campbell). PENALTY on HST-79-A.Ersery, Offensive Holding, 10 yards, enforced at HST 41 - No Play.",TRUE,HST,JAX,NOPL,00-0039163,,,2,HST 41,2,6,41,3,0,0,0,1,0,0,0,1,R,1,6,0,0,1,0,1,0,0,0,0,4,0,1,P,,0,1,0,0,0,0,0,1,1,0,0,4.6,0,2.8,0,NA,1,OPN,S,,8 - Shallow Cross/Drag,1,,,P,00-0035642,00-0040745,,,,,,,,,,,,,,,,00-0036974,,4,0,3,,,,,,,0,5
6769,1111919,(11:26) (Shotgun) 27-W.Marks right end to HST 33 for 2 yards (12-T.Hunter).,FALSE,HST,JAX,RUSH,,,00-0040583,2,HST 31,2,16,31,2,2,0,0,1,0,0,0,1,R,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,S,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6769,1111920,"(10:44) (Shotgun) 7-C.Stroud pass deep middle to 12-N.Collins to JAX 49 for 18 yards (26-An.Johnson). PENALTY on JAX-29-E.Murray, Unnecessary Roughness, 15 yards, enforced at JAX 49.",FALSE,HST,JAX,PASS,00-0039163,00-0036554,,2,HST 33,3,14,33,2,18,1,1,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,1,BL,,0,1,0,0,0,0,0,0,0,0,0,4.2,0,NA,18,0,1,OPN,S,,5 - In/Dig,2,,,,,,,,,,,,00-0038596,DFD,PW,,,,,,,00-0038596,,6,0,3,,,,,,,1,5
6769,1111921,(10:17) 21-N.Chubb up the middle to JAX 31 for 3 yards (3-T.Campbell).,FALSE,HST,JAX,RUSH,,,00-0034791,2,JAX 34,1,10,66,4,3,0,0,0,0,0,0,1,R,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,U,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6769,1111922,(9:37) (Shotgun) 7-C.Stroud pass short right to 12-N.Collins to JAX 25 for 6 yards (12-T.Hunter).,FALSE,HST,JAX,PASS,00-0039163,00-0036554,,2,JAX 31,2,7,69,4,6,1,0,1,0,1,0,1,R,1,7,0,0,0,0,0,0,0,0,0,5,2,0,,,0,1,0,0,0,0,0,0,1,0,0,1.8,0,NA,6,0,0,OPN,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0040718,,1,0,3,,,,,,,0,5
6769,1111923,"(9:13) (No Huddle, Shotgun) 7-C.Stroud pass short right to 81-J.Higgins to JAX 20 for 5 yards (12-T.Hunter).",FALSE,HST,JAX,PASS,00-0039163,00-0040130,,2,JAX 25,3,1,75,4,5,1,1,1,1,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.7,0,NA,5,0,0,OPN,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0040718,00-0037244,3,0,2,,,,,,,0,5
