gid,pid,detail,no_play,off,def,type,psr,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,back,hash,mot,box,pap,trick,qbp,qbhi,qbhu,qbru,sneak,scrm,htm,pru,blz,oop,oopd,cov_type,cnb,cball,qbta,high,crr,intw,drp,avsk,fread,scre,mbt,ttp,qbsk,ttpr,dot,yac,yaco,sep,qb_pos,inc_type,rte,read,concept,rmod,pres1_type,pres1_def,pres1_off,pres2_type,pres2_def,pres2_off,pres3_type,pres3_def,pres3_off,mt1_def,mt1_type,mt1_cause,mt2_def,mt2_type,mt2_cause,mt3_def,mt3_type,mt3_cause,pri_def,sec_def,shell,rpo,trg_sep,bb_off1,bb_def1,bb_off2,bb_def2,bb_off3,bb_def3
6460,1059907,"(8:39) (Shotgun) 38-J.McLaughlin left end to DEN 46 for -3 yards (0-T.Dodson, 17-J.Baker).",FALSE,DEN,SEA,RUSH,,,00-0038794,3,DEN 49,2,8,49,3,-3,0,0,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,S,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059908,"(8:12) (No Huddle, Shotgun) 10-B.Nix pass short left to 38-J.McLaughlin to DEN 48 for 2 yards (24-K.Wallace) [58-D.Hall]. FUMBLES (24-K.Wallace), RECOVERED by SEA-17-J.Baker at DEN 47.",FALSE,DEN,SEA,PASS,00-0039732,00-0038794,,3,DEN 46,3,11,46,3,1,0,0,1,1,1,0,1,L,0,6,0,0,1,1,0,0,0,0,0,5,1,0,,Z-UND,0,1,0,0,0,0,0,0,0,0,0,3,0,2.8,-1,2,2,OPN,S,,2 - Quick Out,CHK,,,P,00-0031933,00-0034978,,,,,,,,,,,,,,,,00-0036395,,3,0,3,,,,,,
6460,1059909,(8:03) 26-Z.Charbonnet left end to DEN 41 for 6 yards (6-P.Locke; 21-R.Moss).,FALSE,SEA,DEN,RUSH,,,00-0039165,3,DEN 47,1,10,53,3,6,1,0,0,0,0,0,2,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,4,,U,,,,Man/Duo,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059910,"(7:29) (No Huddle, Shotgun) 26-Z.Charbonnet right guard to DEN 38 for 3 yards (93-D.Jones).",FALSE,SEA,DEN,RUSH,,,00-0039165,3,DEN 41,2,4,59,3,3,0,0,1,1,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,S,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059911,(6:48) 9-K.Walker right guard to DEN 36 for 2 yards (98-J.Franklin-Myers).,FALSE,SEA,DEN,RUSH,,,00-0038134,3,DEN 38,3,1,62,4,2,1,1,0,0,0,0,2,M,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059912,"(6:10) (Shotgun) 7-G.Smith pass incomplete deep right to 11-J.Smith-Njigba.PENALTY on DEN-29-J.McMillian, Defensive Pass Interference, 14 yards, enforced at DEN 36 - No Play.",TRUE,SEA,DEN,NOPL,00-0030565,,,3,DEN 36,1,10,64,4,0,1,1,1,0,0,0,1,M,1,6,1,0,0,0,0,0,0,0,0,5,0,1,DR,M-SNH,0,0,0,0,0,0,0,0,0,0,0,3.9,0,NA,0,NA,NA,TCV,S,PEN,9 - Go,2,,,,,,,,,,,,,,,,,,,,,00-0037384,,1,0,0,,,,,,
6460,1059913,(6:04) 9-K.Walker right guard to DEN 14 for 8 yards (21-R.Moss).,FALSE,SEA,DEN,RUSH,,,00-0038134,3,DEN 22,1,10,78,4,8,1,0,0,0,0,0,2,R,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,U,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059914,"(5:29) (No Huddle, Shotgun) 7-G.Smith pass short right to 9-K.Walker pushed ob at DEN 6 for 8 yards (22-B.Jones).",FALSE,SEA,DEN,PASS,00-0030565,00-0038134,,3,DEN 14,2,2,86,5,8,1,1,1,1,1,0,1,R,1,6,0,0,0,0,0,0,0,0,0,5,0,0,,M-SNH,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,-6,14,1,OPN,S,,10 - Swing,CHK,,,,,,,,,,,,,,,,,,,,,00-0031898,,1,0,3,,,,,,
6460,1059915,"(4:52) 9-K.Walker right end for 6 yards, TOUCHDOWN NULLIFIED by Penalty.PENALTY on SEA-14-D.Metcalf, Offensive Holding, 10 yards, enforced at DEN 4.",FALSE,SEA,DEN,RUSH,,,00-0038134,3,DEN 6,1,6,94,5,2,0,0,0,0,0,0,2,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059916,(4:48) (Shotgun) 7-G.Smith pass incomplete short middle to 87-N.Fant.,FALSE,SEA,DEN,PASS,00-0030565,00-0035644,,3,DEN 14,1,14,86,5,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,0,0,0,0,0,0,0,0,1,0,0,2.1,0,NA,14,NA,NA,TCV,S,IAT,6 - Corner,1,,,,,,,,,,,,,,,,,,,,,00-0038552,,2,0,0,,,,,,
6460,1059917,(4:44) 9-K.Walker left guard to DEN 10 for 4 yards (2-P.Surtain; 5-B.Browning).,FALSE,SEA,DEN,RUSH,,,00-0038134,3,DEN 14,2,14,86,5,4,0,0,0,0,0,0,2,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059918,"(4:18) (No Huddle, Shotgun) 7-G.Smith pass incomplete short left to 9-K.Walker.",FALSE,SEA,DEN,PASS,00-0030565,00-0038134,,3,DEN 10,3,10,90,5,0,0,0,1,1,0,0,1,L,1,7,0,0,1,0,1,0,0,0,0,5,0,0,,Z-UND,0,0,0,0,0,0,0,0,0,0,0,4.8,0,2.6,-2,NA,NA,OPN,S,IAT,10 - Swing,CHK,,,P,00-0036952,00-0036653,P,00-0035248,00-0039020,,,,,,,,,,,,,00-0036157,,1,0,1,,,,,,
6460,1059919,"(4:12) 5-J.Myers 28 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",FALSE,SEA,DEN,FGXP,,,,3,DEN 10,4,10,90,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059920,"5-J.Myers kicks 65 yards from SEA 35 to end zone, Touchback to the DEN 30.",FALSE,DEN,SEA,KOFF,,,,3,SEA 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059921,(4:09) (Shotgun) 38-J.McLaughlin left guard to DEN 31 for 1 yard (94-M.Morris).,FALSE,DEN,SEA,RUSH,,,00-0038794,3,DEN 30,1,10,30,2,1,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,S,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059922,(3:30) (Shotgun) 10-B.Nix pass short left to 17-D.Vele to DEN 35 for 4 yards (2-R.Jenkins).,FALSE,DEN,SEA,PASS,00-0039732,00-0039424,,3,DEN 31,2,9,31,2,4,0,0,1,0,1,0,0,L,0,6,0,0,1,0,1,0,0,0,0,4,1,0,,Z-UND,0,1,0,0,0,0,0,0,0,0,0,2.1,0,1.8,4,0,2,OPN,S,,2 - Quick Out,CHK,,,P,00-0034797,00-0034978,,,,,,,,,,,,,,,,00-0033941,,3,0,1,,,,,,
6460,1059923,(2:50) (Shotgun) 10-B.Nix pass incomplete short right to 14-C.Sutton (22-T.Brown).,FALSE,DEN,SEA,PASS,00-0039732,00-0034348,,3,DEN 35,3,5,35,2,0,0,0,1,0,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,1,1,0,0,0,0,0,0,1,0,0,2.3,0,NA,7,NA,NA,TCV,S,CC,1 - Slant,1,,,,,,,,,,,,,,,,,,,,,00-0036885,,1,0,0,,,,,,
6460,1059924,"(2:46) 9-R.Dixon punts 65 yards to end zone, Center-48-M.Fraboni, Touchback.",FALSE,DEN,SEA,PUNT,,,,3,DEN 35,4,5,35,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059925,"(2:37) 9-K.Walker right guard to SEA 20 for no gain (49-A.Singleton, 57-K.Welch).",FALSE,SEA,DEN,RUSH,,,00-0038134,3,SEA 20,1,10,20,2,0,0,0,0,0,0,0,2,L,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Power,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059926,(2:00) (Shotgun) 9-K.Walker left tackle to SEA 32 for 12 yards (49-A.Singleton).,FALSE,SEA,DEN,RUSH,,,00-0038134,3,SEA 20,2,10,20,2,12,1,1,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,4,,S,,,,Power,,,,,,,,,,,00-0035227,DFD,SP,00-0031898,DFD,SP,00-0037294,DFD,SP,,,,0,,,,,,,
6460,1059927,"(1:33) (No Huddle, Shotgun) 7-G.Smith pass short right to 16-T.Lockett to SEA 48 for 16 yards (21-R.Moss).",FALSE,SEA,DEN,PASS,00-0030565,00-0032211,,3,SEA 32,1,10,32,2,16,1,1,1,1,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,Z-HIZ,0,1,0,0,0,0,0,0,1,0,0,3.3,0,NA,15,1,1,OPN,S,,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0038552,,2,0,3,,,,,,
6460,1059928,"(:57) (No Huddle, Shotgun) 7-G.Smith pass short left to 14-D.Metcalf to DEN 41 for 11 yards (2-P.Surtain).",FALSE,SEA,DEN,PASS,00-0030565,00-0035640,,3,SEA 48,1,10,48,3,11,1,1,1,1,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,0,1,0,0,0,0,0,0,1,0,0,2.3,0,NA,11,0,0,OPN,S,,4 - Deep Out,1,,,,,,,,,,,,,,,,,,,,,00-0036874,,1,0,1,,,,,,
6460,1059929,(:14) (Shotgun) 7-G.Smith pass short right to 16-T.Lockett pushed ob at DEN 30 for 11 yards (21-R.Moss).,FALSE,SEA,DEN,PASS,00-0030565,00-0032211,,3,DEN 41,1,10,59,3,11,1,1,1,0,1,0,1,L,1,6,1,0,0,0,0,0,0,0,0,5,1,1,DR,Z-UND,0,1,0,0,0,0,0,0,1,0,0,2.8,0,NA,9,2,NA,WO,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0038552,,1,0,5+,,,,,,
6460,1059930,"(15:00) (Shotgun) 7-G.Smith pass deep right to 26-Z.Charbonnet for 30 yards, TOUCHDOWN [0-J.Cooper].",FALSE,SEA,DEN,PASS,00-0030565,00-0039165,,4,DEN 30,1,10,70,4,30,1,1,1,0,1,0,1,R,0,6,0,0,1,1,0,0,0,0,0,4,0,0,,BST,0,1,0,0,0,0,0,0,0,0,0,3.6,0,3.2,20,10,NA,WO,S,,12 - Wheel,2,,,P,00-0036952,00-0036653,,,,,,,,,,,,,,,,00-0031898,,C,0,5+,,,,,,
6460,1059931,"5-J.Myers extra point is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",FALSE,SEA,DEN,FGXP,,,,4,DEN 15,0,0,85,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059932,"5-J.Myers kicks 65 yards from SEA 35 to end zone, Touchback to the DEN 30.",FALSE,DEN,SEA,KOFF,,,,4,SEA 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059933,"(14:54) 33-J.Williams right guard to DEN 30 for no gain (21-D.Witherspoon, 91-B.Murphy).",FALSE,DEN,SEA,RUSH,,,00-0036997,4,DEN 30,1,10,30,2,0,0,0,0,0,0,0,2,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059934,(14:12) (Shotgun) 10-B.Nix pass short right to 17-D.Vele pushed ob at DEN 34 for 4 yards (2-R.Jenkins).,FALSE,DEN,SEA,PASS,00-0039732,00-0039424,,4,DEN 30,2,10,30,2,4,0,0,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,1,0,,M-SNH,0,1,0,0,0,0,0,0,1,0,0,2.1,0,NA,4,0,0,OPN,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0033941,,1,0,1,,,,,,
6460,1059935,"(13:45) (No Huddle, Shotgun) 10-B.Nix pass short middle to 80-G.Dulcich to DEN 39 for 5 yards (0-T.Dodson) [99-L.Williams].",FALSE,DEN,SEA,PASS,00-0039732,00-0037252,,4,DEN 34,3,6,34,2,5,0,0,1,1,1,0,1,R,0,6,0,0,1,1,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,0,0,3,0,2.7,4,1,1,OPN,S,,3 - Hitch/Curl,2,,,P,00-0031933,00-0034847,,,,,,,,,,,,,,,,00-0035352,,6,0,2,,,,,,
6460,1059936,"(13:09) 9-R.Dixon punts 49 yards to SEA 12, Center-48-M.Fraboni, downed by DEN-43-K.Smith.",FALSE,DEN,SEA,PUNT,,,,4,DEN 39,4,1,39,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059937,"(12:59) 9-K.Walker right tackle to SEA 8 for -4 yards (49-A.Singleton, 0-J.Cooper).",FALSE,SEA,DEN,RUSH,,,00-0038134,4,SEA 12,1,10,12,1,-4,0,0,0,0,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Outside Zone,Pitch,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059938,(12:15) (Shotgun) 7-G.Smith pass short left to 16-T.Lockett to SEA 17 for 9 yards (21-R.Moss).,FALSE,SEA,DEN,PASS,00-0030565,00-0032211,,4,SEA 8,2,14,8,1,9,1,0,1,0,1,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,2,0,,M-SNH,0,1,0,0,0,0,0,0,1,0,0,2.9,0,NA,9,0,0,STP,S,,4 - Deep Out,1,,,,,,,,,,,,,,,,,,,,,00-0038552,,1,0,1,,,,,,
6460,1059939,(11:37) (Shotgun) 7-G.Smith pass short right to 14-D.Metcalf to SEA 23 for 6 yards (2-P.Surtain).,FALSE,SEA,DEN,PASS,00-0030565,00-0035640,,4,SEA 17,3,5,17,1,6,1,1,1,0,1,0,1,L,1,7,0,0,0,0,0,0,0,0,0,5,0,0,,M-SNH,0,1,0,0,0,0,0,0,1,0,0,2.8,0,NA,3,3,2,STP,S,,8 - Shallow Cross/Drag,1,,,,,,,,,,,,,,,,,,,,,00-0036874,,1,0,1,,,,,,
6460,1059940,(10:53) 1-L.Shenault left end to SEA 24 for 1 yard (29-J.McMillian; 49-A.Singleton).,FALSE,SEA,DEN,RUSH,,,00-0036268,4,SEA 23,1,10,23,2,1,0,0,0,0,0,0,2,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,U,,,,Trick/WR Run,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059941,(10:11) 9-K.Walker left guard to SEA 31 for 7 yards (6-P.Locke).,FALSE,SEA,DEN,RUSH,,,00-0038134,4,SEA 24,2,9,24,2,7,1,0,0,0,0,0,2,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Inside Zone,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059942,"(9:32) (Shotgun) 7-G.Smith pass short right to 26-Z.Charbonnet to SEA 30 for -1 yards (98-J.Franklin-Myers, 49-A.Singleton).",FALSE,SEA,DEN,PASS,00-0030565,00-0039165,,4,SEA 31,3,2,31,2,-1,0,0,1,0,1,0,0,L,1,6,0,0,0,0,0,0,0,0,0,5,0,0,,M-SNH,0,1,0,0,0,0,0,0,0,0,0,1.3,0,NA,-5,4,1,WO,S,,10 - Swing,DES,,,,,,,,,,,,00-0036221,FLT,SP,,,,,,,00-0031898,,1,0,5+,,,,,,
6460,1059943,"(8:47) 4-M.Dickson punts 50 yards to DEN 20, Center-41-C.Stoll. 19-M.Mims to DEN 23 for 3 yards (83-D.Young).",FALSE,SEA,DEN,PUNT,,,,4,SEA 30,4,3,30,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059944,"(8:37) (Shotgun) 10-B.Nix pass short right to 17-D.Vele to DEN 29 for 6 yards (20-J.Love, 0-T.Dodson).",FALSE,DEN,SEA,PASS,00-0039732,00-0039424,,4,DEN 23,1,10,23,2,6,1,0,1,0,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,5,1,0,,Z-UND,0,1,0,0,0,0,0,0,0,0,0,2.1,0,NA,4,2,1,OPN,S,,3 - Hitch/Curl,CHK,,,,,,,,,,,,,,,,,,,,,00-0034974,,1,0,1,,,,,,
6460,1059945,"(8:11) (No Huddle, Shotgun) 10-B.Nix pass short left to 17-D.Vele to DEN 36 for 7 yards (0-T.Dodson).",FALSE,DEN,SEA,PASS,00-0039732,00-0039424,,4,DEN 29,2,4,29,2,7,1,1,1,1,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,0,0,3.6,0,NA,3,4,3,OPN,S,,2 - Quick Out,2,,,,,,,,,,,,00-0039169,FLT,SP,,,,,,,00-0039169,,3,0,3,,,,,,
6460,1059946,(7:31) 10-B.Nix pass incomplete deep right to 14-C.Sutton [99-L.Williams].,FALSE,DEN,SEA,PASS,00-0039732,00-0034348,,4,DEN 36,1,10,36,2,0,0,0,0,0,0,0,1,L,0,7,1,0,1,1,0,0,0,0,1,4,0,0,,Z-HIZ,0,0,0,0,0,0,0,0,0,0,0,3.5,0,3.1,17,NA,NA,STP,U,HAT,5 - In/Dig,2,,,P,00-0031933,00-0037001,P,00-0035678,00-0034978,,,,,,,,,,,,,00-0035352,,2,0,1,,,,,,
6460,1059947,(7:26) 38-J.McLaughlin right guard to DEN 37 for 1 yard (94-M.Morris; 99-L.Williams).,FALSE,DEN,SEA,RUSH,,,00-0038794,4,DEN 36,2,10,36,2,1,0,0,0,0,0,0,1,L,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Outside Zone,Pitch,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059948,(6:45) (Shotgun) 10-B.Nix pass short left to 80-G.Dulcich pushed ob at DEN 44 for 7 yards (21-D.Witherspoon).,FALSE,DEN,SEA,PASS,00-0039732,00-0037252,,4,DEN 37,3,9,37,2,7,0,0,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,5,1,0,,Z-UND,0,1,0,0,0,0,0,0,1,0,0,2.3,0,NA,3,4,1,OPN,S,,4 - Deep Out,1,,,,,,,,,,,,,,,,,,,,,00-0039169,,1,0,2,,,,,,
6460,1059949,(6:07) (Shotgun) 10-B.Nix pass short middle to 11-J.Reynolds to SEA 49 for 7 yards (2-R.Jenkins).,FALSE,DEN,SEA,PASS,00-0039732,00-0033943,,4,DEN 44,4,2,44,3,7,1,1,1,0,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,0,1,0,0,0,0,0,0,1,0,0,2.1,0,NA,6,1,0,STP,S,,1 - Slant,1,,,,,,,,,,,,,,,,,,,,,00-0037079,00-0033941,2M,0,1,,,,,,
6460,1059950,"(5:42) (No Huddle, Shotgun) 10-B.Nix pass incomplete deep left to 14-C.Sutton.",FALSE,DEN,SEA,PASS,00-0039732,00-0034348,,4,SEA 49,1,10,51,3,0,0,0,1,1,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,0,0,0,0,0,0,0,0,1,0,0,2.5,0,NA,22,NA,NA,TCV,S,CC,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0037079,,2M,0,0,,,,,,
6460,1059951,(5:37) (Shotgun) 10-B.Nix pass short right intended for 14-C.Sutton INTERCEPTED by 27-T.Woolen at SEA 34. 27-T.Woolen to SEA 38 for 4 yards.,FALSE,DEN,SEA,PASS,00-0039732,00-0034348,,4,SEA 49,2,10,51,3,0,0,0,1,0,0,0,1,L,1,7,0,0,0,0,0,0,0,0,0,4,0,1,DR,M-SNH,0,0,0,0,0,1,0,0,1,0,0,4,0,NA,15,NA,NA,TCV,S,IAT,8 - Shallow Cross/Drag,1,,,,,,,,,,,,,,,,,,,,,00-0037079,00-0033941,2M,0,0,,,,,,
6460,1059952,(5:30) 26-Z.Charbonnet right end to SEA 39 for 1 yard (0-J.Cooper; 2-P.Surtain).,FALSE,SEA,DEN,RUSH,,,00-0039165,4,SEA 38,1,10,38,2,1,0,0,0,0,0,0,2,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059953,"(4:49) (Shotgun) 7-G.Smith pass short right to 11-J.Smith-Njigba pushed ob at SEA 45 for 6 yards (55-C.Barton).PENALTY on SEA-14-D.Metcalf, Offensive Pass Interference, 10 yards, enforced at SEA 39 - No Play.",TRUE,SEA,DEN,NOPL,00-0030565,,,4,SEA 39,2,9,39,2,0,0,0,1,0,0,0,1,R,1,8,1,0,0,0,0,0,0,0,0,5,0,0,,M-SNH,0,1,0,0,0,0,0,0,1,0,0,1.4,0,NA,0,NA,1,OPN,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0035672,,1,0,3,,,,,,
6460,1059954,Timeout #1 by SEA at 04:45.,TRUE,NA,NA,NOPL,,,,4,SEA 29,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059955,(4:45) (Shotgun) 7-G.Smith pass incomplete short right to 26-Z.Charbonnet.,FALSE,SEA,DEN,PASS,00-0030565,00-0039165,,4,SEA 29,2,19,29,2,0,0,0,1,0,0,0,1,R,1,6,0,0,1,0,1,0,0,0,0,5,0,0,,Z-UND,0,0,1,0,0,0,0,0,0,1,0,2.3,0,1.7,-6,NA,NA,CLS,S,TA,0 - Screen,DES,,,U,00-0036995,,P,00-0036952,00-0036653,,,,,,,,,,,,,00-0035248,,1,0,1,,,,,,
6460,1059956,(4:42) 26-Z.Charbonnet left guard to SEA 29 for no gain (5-B.Browning; 97-M.Roach).,FALSE,SEA,DEN,RUSH,,,00-0039165,4,SEA 29,3,19,29,2,0,0,0,0,0,0,0,2,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059957,Timeout #1 by DEN at 04:37.,TRUE,NA,NA,NOPL,,,,4,SEA 29,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059958,"(4:37) 4-M.Dickson punts 43 yards to DEN 28, Center-41-C.Stoll. 19-M.Mims ran ob at DEN 46 for 18 yards (26-Z.Charbonnet).",FALSE,SEA,DEN,PUNT,,,,4,SEA 29,4,19,29,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6460,1059959,(4:28) (Shotgun) 10-B.Nix scrambles left end ran ob at SEA 31 for 23 yards (27-T.Woolen).,FALSE,DEN,SEA,RUSH,,,00-0039732,4,DEN 46,1,10,46,3,23,1,1,1,0,0,0,1,L,0,6,0,0,0,0,0,0,0,1,0,4,0,1,BL,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,S,,,,,,,,,,,,,,,,,,,,,,,,,,2M,0,,,,,,,
6460,1059960,(4:20) (Shotgun) 10-B.Nix pass incomplete short middle to 11-J.Reynolds.,FALSE,DEN,SEA,PASS,00-0039732,00-0033943,,4,SEA 31,1,10,69,4,0,0,0,1,0,0,0,1,L,0,6,0,0,1,0,1,0,0,0,0,5,1,0,,Z-UND,0,0,0,0,0,0,0,0,1,0,0,2.1,0,1.7,8,NA,NA,TCV,S,FI,1 - Slant,1,,,U,00-0039169,,,,,,,,,,,,,,,,,00-0034974,,1,0,0,,,,,,
