gid,pid,detail,off,def,type,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,dot,ptck1,ptck2,sk1,sk2,ptm,pen,desc,pey,act,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,td,td_type,epa,dpbk,stunt,db_count
7047,1158129,(4:11) 8-M.Mariota pass deep left to 6-D.Brown pushed ob at DAL 27 for 18 yards (13-C.Downs) [57-M.Lawrence].,WAS,DAL,PASS,37,3,4,11,13,27,2,3,2,7,55,3,18,1,1,0,0,0,,0,,,,00-0032268,1,0,DL,00-0036626,,16,00-0040865,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.86,00-0032268,0,5
7047,1158130,(3:34) 1-R.White left end to DAL 23 for 4 yards (92-Q.Williams).,WAS,DAL,RUSH,39,3,3,34,13,27,2,3,1,10,73,4,4,0,0,0,0,0,00-0037256,0,LE,00-0035718,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.079,,0,5
7047,1158131,(2:55) (Shotgun) 14-A.Williams pass incomplete deep right to 17-T.McLaurin.,WAS,DAL,PASS,6,3,2,55,13,27,2,3,2,6,77,4,0,0,0,1,0,0,,0,,,,00-0041040,0,0,DR,00-0035659,,23,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.582,00-0041040,0,5
7047,1158132,"(2:49) (Shotgun) 8-M.Mariota scrambles right end to DAL 21 for 2 yards (7-R.Gary). PENALTY on WAS-72-J.Conerly, Offensive Holding, 10 yards, enforced at DAL 23 - No Play.",WAS,DAL,NOPL,24,3,2,49,13,27,2,3,3,6,77,4,0,0,0,1,0,0,,0,,,,00-0032268,0,0,,,,0,,,,,WAS,00-0040686,Offensive Holding,-10,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.43,00-0032268,1,5
7047,1158133,(2:25) (Shotgun) 6-D.Brown pass short left to 1-R.White to DAL 33 for no gain (92-Q.Williams; 40-V.Miller). The penalty was assisted by replay.,WAS,DAL,PASS,28,3,2,25,13,27,2,3,3,16,67,4,0,0,0,1,0,0,,0,,,,00-0036626,1,0,SL,00-0037256,,-6,00-0035718,00-0027940,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.465,00-0036626,0,5
7047,1158134,"(1:57) 19-D.Stevens 51 yard field goal is No Good, Wide Right, Center-69-T.Ott, Holder-10-T.Way.",WAS,DAL,FGXP,4,3,1,57,13,27,2,3,4,16,67,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0041182,51,0,,,,0,,,0,,,,0,,,0,,-4.147,,0,
7047,1158135,(1:53) (Shotgun) 4-D.Prescott scrambles up the middle to DAL 47 for 6 yards (54-L.Chenal).,DAL,WAS,RUSH,40,3,1,53,27,13,3,2,1,10,41,3,6,1,0,1,0,0,00-0033077,0,RM,00-0037819,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.291,00-0033077,0,5
7047,1158136,(1:13) (Shotgun) 31-E.Demercado right guard to DAL 47 for no gain (54-L.Chenal).,DAL,WAS,RUSH,37,3,1,13,27,13,3,2,2,4,47,3,0,0,0,1,0,0,00-0038705,0,RG,00-0037819,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.914,,0,5
7047,1158137,(:36) (Shotgun) 4-D.Prescott pass short left to 19-R.Flournoy to WAS 48 for 5 yards (20-Q.Martin; 92-D.Armstrong).,DAL,WAS,PASS,36,3,0,36,27,13,3,2,3,4,47,3,5,1,1,1,0,0,,0,,,,00-0033077,1,0,SL,00-0039410,,5,00-0039149,00-0034373,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.136,00-0033077,1,6
7047,1158138,(15:00) (Shotgun) 4-D.Prescott pass short left to 33-J.Williams to WAS 42 for 6 yards (52-S.Styles; 54-L.Chenal).,DAL,WAS,PASS,41,4,15,0,27,13,3,2,1,10,52,3,6,1,0,1,0,0,,0,,,,00-0033077,1,0,SL,00-0036997,,2,00-0041028,00-0037819,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.153,00-0033077,0,5
7047,1158139,(14:19) (Shotgun) 4-D.Prescott pass short left to 19-R.Flournoy to WAS 42 for no gain (29-R.Douglas; 45-K.Chaisson).,DAL,WAS,PASS,44,4,14,19,27,13,3,2,2,4,58,3,0,0,0,1,0,0,,0,,,,00-0033077,1,0,SL,00-0039410,,-2,00-0033551,00-0036286,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.807,00-0033077,0,5
7047,1158140,(13:35) (Shotgun) 4-D.Prescott pass incomplete short right to 88-C.Lamb (2-A.Robertson).,DAL,WAS,PASS,8,4,13,35,27,13,3,2,3,4,58,3,0,0,0,1,0,0,,0,,,,00-0033077,0,0,SR,00-0036358,00-0036375,11,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-2.141,00-0033077,1,6
7047,1158141,"(13:27) 17-B.Aubrey 60 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",DAL,WAS,FGXP,5,4,13,27,27,13,3,2,4,4,58,3,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0037692,60,1,,,,0,,,0,,,,0,,,0,,2.74,,0,
7047,1158142,17-B.Aubrey kicks 59 yards from DAL 35 to WAS 6. 83-J.Lane to WAS 27 for 21 yards (89-B.Spann-Ford).,WAS,DAL,KOFF,4,4,13,22,13,30,2,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0037692,59,38,0,00-0040164,21,0,,0.082,,0,
7047,1158143,(13:18) (Shotgun) 8-M.Mariota pass incomplete short right to 17-T.McLaurin.,WAS,DAL,PASS,4,4,13,18,13,30,2,3,1,10,27,2,0,0,0,1,0,0,,0,,,,00-0032268,0,0,SR,00-0035659,,5,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.576,00-0032268,0,5
7047,1158144,(13:14) (Shotgun) 8-M.Mariota pass short right to 14-A.Williams to WAS 36 for 9 yards (28-S.Revel).,WAS,DAL,PASS,38,4,13,14,13,30,2,3,2,10,27,2,9,1,0,1,0,0,,0,,,,00-0032268,1,0,SR,00-0041040,,9,00-0040008,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.781,00-0032268,0,5
7047,1158145,(12:36) (Shotgun) 8-M.Mariota pass short left to 3-S.Diggs pushed ob at WAS 41 for 5 yards (26-D.Bland).,WAS,DAL,PASS,29,4,12,36,13,30,2,3,3,1,36,2,5,1,1,1,0,0,,0,,,,00-0032268,1,0,SL,00-0031588,,4,00-0037275,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.644,00-0032268,1,5
7047,1158146,(12:07) (Shotgun) 8-M.Mariota pass short left to 14-A.Williams pushed ob at DAL 49 for 10 yards (53-D.Winters).,WAS,DAL,PASS,35,4,12,7,13,30,2,3,1,10,41,3,10,1,1,1,0,0,,0,,,,00-0032268,1,0,SL,00-0041040,,3,00-0038625,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.715,00-0032268,0,5
7047,1158147,(11:32) (Shotgun) 8-M.Mariota pass short middle to 1-R.White to DAL 43 for 6 yards (53-D.Winters). WAS-74-B.Coleman was injured during the play.,WAS,DAL,PASS,38,4,11,32,13,30,2,3,1,10,51,3,6,1,0,1,0,0,,0,,,,00-0032268,1,0,SM,00-0037256,,6,00-0038625,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.145,00-0032268,0,5
7047,1158148,(10:54) (Shotgun) 8-M.Mariota pass incomplete deep left to 17-T.McLaurin.,WAS,DAL,PASS,5,4,10,54,13,30,2,3,2,4,57,3,0,0,0,1,0,0,,0,,,,00-0032268,0,0,DL,00-0035659,,34,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.832,00-0032268,0,5
7047,1158149,(10:49) (Shotgun) 8-M.Mariota pass short right to 1-R.White to DAL 33 for 10 yards (50-S.James; 26-D.Bland) [97-K.Clark].,WAS,DAL,PASS,41,4,10,49,13,30,2,3,3,4,57,3,10,1,1,1,0,0,,0,,,,00-0032268,1,0,SR,00-0037256,,5,00-0040011,00-0037275,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.769,00-0032268,0,5
7047,1158150,"(10:08) (No Huddle, Shotgun) 8-M.Mariota pass short left to 14-A.Williams to DAL 28 for 5 yards (13-C.Downs).",WAS,DAL,PASS,29,4,10,8,13,30,2,3,1,10,67,4,5,1,0,1,1,0,,0,,,,00-0032268,1,0,SL,00-0041040,,4,00-0040865,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.166,00-0032268,0,5
7047,1158151,"(9:39) (No Huddle, Shotgun) 8-M.Mariota pass short left to 6-D.Brown ran ob at DAL 20 for 8 yards (28-S.Revel).",WAS,DAL,PASS,30,4,9,39,13,30,2,3,2,5,72,4,8,1,1,1,1,0,,0,,,,00-0032268,1,0,SL,00-0036626,,7,00-0040008,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.687,00-0032268,0,5
7047,1158152,"(9:09) (Shotgun) 8-M.Mariota pass deep right to 3-S.Diggs for 20 yards, TOUCHDOWN [91-O.Ogbonnia].",WAS,DAL,PASS,6,4,9,9,13,30,2,3,1,10,80,5,20,1,1,1,0,6,,0,,,,00-0032268,1,0,DR,00-0031588,,20,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,REC,2.45,00-0032268,0,5
7047,1158153,"19-D.Stevens extra point is GOOD, Center-69-T.Ott, Holder-10-T.Way.",WAS,DAL,FGXP,0,4,9,3,19,30,2,3,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0041182,33,1,,,,0,,,0,,,,0,,,0,,0.069,,0,
7047,1158154,"19-D.Stevens kicks 60 yards from WAS 35 to DAL 5. 9-K.Turpin pushed ob at DAL 40 for 35 yards (39-J.Reaves). PENALTY on DAL-42-C.Robinson, Offensive Holding, 10 yards, enforced at DAL 27.",DAL,WAS,KOFF,5,4,9,3,30,20,3,2,0,0,65,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,DAL,00-0036728,Offensive Holding,-10,NA,,,,,,,0,,,,,,,0,,,,0,,,0,00-0041182,60,38,0,00-0037801,22,0,,-0.566,,0,
7047,1158155,(8:58) 4-D.Prescott pass short right to 87-J.Ferguson to DAL 24 for 7 yards (41-J.Jean-Baptiste).,DAL,WAS,PASS,42,4,8,58,30,20,3,2,1,10,17,1,7,1,0,0,0,0,,0,,,,00-0033077,1,0,SR,00-0038041,,-1,00-0039412,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.316,00-0033077,0,4
7047,1158156,(8:16) 33-J.Williams right tackle to DAL 26 for 2 yards (54-L.Chenal).,DAL,WAS,RUSH,35,4,8,16,30,20,3,2,2,3,24,2,2,1,0,0,0,0,00-0036997,0,RT,00-0037819,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.052,,0,4
7047,1158157,(7:41) 4-D.Prescott up the middle to DAL 29 for 3 yards (97-T.Settle). DAL-87-J.Ferguson was injured during the play.,DAL,WAS,RUSH,18,4,7,41,30,20,3,2,3,1,26,2,3,1,1,0,0,0,00-0033077,0,RM,00-0034397,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.358,,0,4
7047,1158158,"(7:23) 33-J.Williams right end to WAS 46 for 25 yards (25-N.Cross). WAS-99-J.Kinlaw was injured during the play. PENALTY on DAL-3-G.Pickens, Offensive Holding, 10 yards, enforced at DAL 31.",DAL,WAS,RUSH,19,4,7,23,30,20,3,2,1,10,29,2,2,0,0,0,0,0,00-0036997,0,RE,00-0037616,,,0,0,,,,,,,,,DAL,00-0037247,Offensive Holding,-10,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1,,0,5
7047,1158159,(7:04) (Shotgun) 4-D.Prescott scrambles left end to DAL 27 for 6 yards (97-T.Settle).,DAL,WAS,RUSH,48,4,7,4,30,20,3,2,1,18,21,2,6,0,0,1,0,0,00-0033077,0,LE,00-0034397,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.177,00-0033077,0,5
7047,1158160,(6:16) (Shotgun) 4-D.Prescott pass deep right to 88-C.Lamb pushed ob at WAS 38 for 35 yards (20-Q.Martin).,DAL,WAS,PASS,36,4,6,16,30,20,3,2,2,12,27,2,35,1,1,1,0,0,,0,,,,00-0033077,1,0,DR,00-0036358,,33,00-0039149,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,3.093,00-0033077,0,5
7047,1158161,Timeout #1 by DAL at 05:40.,NA,NA,NOPL,0,4,5,40,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
7047,1158162,(5:40) 33-J.Williams left guard to WAS 29 for 9 yards (54-L.Chenal; 39-J.Reaves). WAS-99-J.Kinlaw was injured during the play. ** Injury Update: WAS-99-J.Kinlaw has returned to the game.,DAL,WAS,RUSH,23,4,5,40,30,20,2,2,1,10,62,4,9,1,0,0,0,0,00-0036997,0,LG,00-0037819,00-0034465,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.669,,0,4
7047,1158163,(5:17) (Shotgun) 33-J.Williams right guard to WAS 29 for no gain (92-D.Armstrong; 52-S.Styles).,DAL,WAS,RUSH,38,4,5,17,30,20,2,2,2,1,71,4,0,0,0,1,0,0,00-0036997,0,RG,00-0034373,00-0041028,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.551,,0,4
7047,1158164,(4:39) 30-H.Luepke up the middle to WAS 28 for 1 yard (54-L.Chenal).,DAL,WAS,RUSH,45,4,4,39,30,20,2,2,3,1,71,4,1,1,1,0,0,0,00-0038738,0,RM,00-0037819,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.293,,0,4
7047,1158165,(3:54) 33-J.Williams up the middle to WAS 24 for 4 yards (41-J.Jean-Baptiste; 54-L.Chenal).,DAL,WAS,RUSH,41,4,3,54,30,20,2,2,1,10,72,4,4,0,0,0,0,0,00-0036997,0,RM,00-0039412,00-0037819,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.143,,0,4
7047,1158166,"(3:13) (Shotgun) 4-D.Prescott pass deep right to 88-C.Lamb for 24 yards, TOUCHDOWN.",DAL,WAS,PASS,6,4,3,13,30,20,2,2,2,6,76,4,24,1,1,1,0,6,,0,,,,00-0033077,1,0,DR,00-0036358,,24,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,REC,3.162,00-0033077,0,4
7047,1158167,"17-B.Aubrey extra point is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",DAL,WAS,FGXP,0,4,3,7,36,20,2,2,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0037692,33,1,,,,0,,,0,,,,0,,,0,,0.069,,0,
7047,1158168,"17-B.Aubrey kicks 55 yards from DAL 35 to WAS 10. 83-J.Lane to WAS 43 for 33 yards (13-C.Downs). FUMBLES (13-C.Downs), and recovers at WAS 43.",WAS,DAL,KOFF,6,4,3,7,20,37,2,2,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,00-0040164,00-0040164,0,00-0040865,0,,,,,,,0,,,,0,,,0,00-0037692,55,22,0,00-0040164,33,0,,1.023,,0,
7047,1158169,(3:01) (Shotgun) 31-K.Allen left end to 50 for 7 yards (53-D.Winters).,WAS,DAL,RUSH,38,4,3,1,20,37,2,2,1,10,43,3,7,1,0,1,0,0,00-0041096,0,LE,00-0038625,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.422,,0,5
7047,1158170,(2:23) 31-K.Allen left tackle to DAL 41 for 9 yards (53-D.Winters). WAS-76-S.Cosmi was injured during the play.,WAS,DAL,RUSH,23,4,2,23,20,37,2,2,2,3,50,3,9,1,1,0,0,0,00-0041096,0,LT,00-0038625,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.571,,0,5
7047,1158171,(2:00) 31-K.Allen left tackle to DAL 40 for 1 yard (97-K.Clark).,WAS,DAL,RUSH,44,4,2,0,20,37,2,2,1,10,59,3,1,0,0,0,0,0,00-0041096,0,LT,00-0033120,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.513,,0,4
7047,1158172,(1:16) 31-K.Allen left tackle to DAL 36 for 4 yards (6-D.Ezeiruaku).,WAS,DAL,RUSH,39,4,1,16,20,37,2,2,2,9,60,4,4,1,0,0,0,0,00-0041096,0,LT,00-0040725,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.011,,0,5
7047,1158173,(:37) 31-K.Allen left tackle to DAL 33 for 3 yards (28-S.Revel).,WAS,DAL,RUSH,0,4,0,37,20,37,2,2,3,5,64,4,3,0,0,0,0,0,00-0041096,0,LT,00-0040008,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-2.582,,0,5
7048,1158174,18-E.Pineiro kicks 59 yards from SF 35 to MIA 6. 5-J.Wright to MIA 33 for 27 yards (51-L.Gifford; 24-A.Davis).,MIA,SF,KOFF,7,1,15,0,0,0,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0034173,59,32,0,00-0039874,27,0,,0.524,,0,
7048,1158175,(14:53) 2-M.Willis pass incomplete deep middle to 28-D.Achane [92-O.Odighizuwa].,MIA,SF,PASS,13,1,14,53,0,0,3,3,1,10,33,2,0,0,0,0,0,0,,0,,,,00-0038128,0,0,DM,00-0039040,,17,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.543,00-0038128,0,4
7048,1158176,"(14:40) (Shotgun) 2-M.Willis pass short left to 34-D.Herman to SF 49 for 18 yards (54-F.Warner). FUMBLES (54-F.Warner), ball out of bounds at SF 40.",MIA,SF,PASS,32,1,14,40,0,0,3,3,2,10,33,2,18,1,1,1,0,0,,0,,,,00-0038128,1,0,SL,00-0041436,,7,00-0034815,,,,,,,,,,,00-0041436,,0,00-0034815,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.812,00-0038128,1,5
7048,1158177,(14:08) 28-D.Achane left end to SF 47 for 2 yards (27-J.Brown).,MIA,SF,RUSH,38,1,14,8,0,0,3,3,1,10,51,3,2,0,0,0,0,0,00-0039040,0,LE,00-0038554,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.362,,0,4
7048,1158178,(13:30) 28-D.Achane right guard to SF 40 for 7 yards (93-G.Halton).,MIA,SF,RUSH,36,1,13,30,0,0,3,3,2,8,53,3,7,1,0,0,0,0,00-0039040,0,RG,00-0041557,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.587,,0,5
7048,1158179,(12:54) 28-D.Achane up the middle to SF 36 for 4 yards (92-O.Odighizuwa; 99-C.West).,MIA,SF,RUSH,41,1,12,54,0,0,3,3,3,1,60,4,4,1,1,0,0,0,00-0039040,0,RM,00-0036942,00-0040711,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.74,,0,5
7048,1158180,"(12:13) PENALTY on MIA-73-A.Jackson, False Start, 5 yards, enforced at SF 36 - No Play.",MIA,SF,NOPL,23,1,12,13,0,0,3,3,1,10,64,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,MIA,00-0036248,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.707,,0,
7048,1158181,(11:50) 28-D.Achane up the middle to SF 39 for 2 yards (57-D.Greenlaw; 54-F.Warner).,MIA,SF,RUSH,34,1,11,50,0,0,3,3,1,15,59,3,2,0,0,0,0,0,00-0039040,0,RM,00-0034982,00-0034815,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.535,,0,4
7048,1158182,(11:16) (Shotgun) 2-M.Willis pass incomplete short left to 6-M.Washington.,MIA,SF,PASS,4,1,11,16,0,0,3,3,2,13,61,4,0,0,0,1,0,0,,0,,,,00-0038128,0,0,SL,00-0039880,,4,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.016,00-0038128,0,5
7048,1158183,(11:12) (Shotgun) 2-M.Willis pass short middle to 28-D.Achane to SF 33 for 6 yards (57-D.Greenlaw).,MIA,SF,PASS,40,1,11,12,0,0,3,3,3,13,61,4,6,0,0,1,0,0,,0,,,,00-0038128,1,0,SM,00-0039040,,5,00-0034982,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.051,00-0038128,1,5
7048,1158184,"(10:32) 47-R.Patterson 51 yard field goal is No Good, Wide Right, Center-46-T.Addington, Holder-48-B.Pinion.",MIA,SF,FGXP,4,1,10,32,0,0,3,3,4,7,67,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0036816,51,0,,,,0,,,0,,,,0,,,0,,-3.665,,0,
7048,1158185,(10:28) (Shotgun) 13-B.Purdy pass short middle to 19-D.Samuel to SF 43 for 2 yards (16-M.Taaffe).,SF,MIA,PASS,42,1,10,28,0,0,3,3,1,10,41,3,2,0,0,1,0,0,,0,,,,00-0037834,1,0,SM,00-0035719,,2,00-0041528,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.381,00-0037834,0,4
7048,1158186,(9:46) 13-B.Purdy pass short right to 11-D.Robinson pushed ob at MIA 48 for 9 yards (3-C.Johnson).,SF,MIA,PASS,26,1,9,46,0,0,3,3,2,8,43,3,9,1,1,0,0,0,,0,,,,00-0037834,1,0,SR,00-0032775,,7,00-0041533,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.996,00-0037834,0,4
7048,1158187,(9:20) 13-B.Purdy pass incomplete short left to 19-D.Samuel.,SF,MIA,PASS,1,1,9,20,0,0,3,3,1,10,52,3,0,0,0,0,0,0,,0,,,,00-0037834,0,0,SL,00-0035719,,4,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.503,00-0037834,0,4
7048,1158188,(9:19) (Shotgun) 13-B.Purdy pass short left to 23-C.McCaffrey pushed ob at MIA 37 for 11 yards (16-M.Taaffe).,SF,MIA,PASS,36,1,9,19,0,0,3,3,2,10,52,3,11,1,1,1,0,0,,0,,,,00-0037834,1,0,SL,00-0033280,,-1,00-0041528,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.229,00-0037834,0,5
7048,1158189,(8:43) 23-C.McCaffrey right guard to MIA 33 for 4 yards (98-C.Ferrell).,SF,MIA,RUSH,36,1,8,43,0,0,3,3,1,10,63,4,4,0,0,0,0,0,00-0033280,0,RG,00-0035692,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.148,,0,5
7048,1158190,(8:07) 23-C.McCaffrey left guard to MIA 32 for 1 yard (16-M.Taaffe; 93-Z.Biggers).,SF,MIA,RUSH,45,1,8,7,0,0,3,3,2,6,67,4,1,0,0,0,0,0,00-0033280,0,LG,00-0041528,00-0040248,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.48,,0,5
7048,1158191,(7:22) (Shotgun) 13-B.Purdy pass short left to 5-M.Evans pushed ob at MIA 22 for 10 yards (4-J.Marshall).,SF,MIA,PASS,32,1,7,22,0,0,3,3,3,5,68,4,10,1,1,1,0,0,,0,,,,00-0037834,1,0,SL,00-0031408,,10,00-0040178,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.637,00-0037834,0,5
7048,1158192,(6:50) (No Huddle) 26-K.Black right guard to MIA 16 for 6 yards (9-J.Uche; 11-D.Trader).,SF,MIA,RUSH,38,1,6,50,0,0,3,3,1,10,78,4,6,1,0,0,1,0,00-0041052,0,RG,00-0036159,00-0040182,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.153,,0,4
7048,1158193,(6:12) 26-K.Black right guard to MIA 17 for -1 yards (9-J.Uche).,SF,MIA,RUSH,39,1,6,12,0,0,3,3,2,4,84,5,-1,0,0,0,0,0,00-0041052,0,RG,00-0036159,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.797,,0,5
7048,1158194,(5:33) (Shotgun) 13-B.Purdy pass short middle to 23-C.McCaffrey to MIA 1 for 16 yards (9-J.Uche; 16-M.Taaffe).,SF,MIA,PASS,38,1,5,33,0,0,3,3,3,5,83,5,16,1,1,1,0,0,,0,,,,00-0037834,1,0,SM,00-0033280,,6,00-0036159,00-0041528,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.353,00-0037834,0,5
7048,1158195,(4:55) 23-C.McCaffrey up the middle to MIA 1 for no gain (92-Z.Sieler; 90-M.Herring).,SF,MIA,RUSH,35,1,4,55,0,0,3,3,1,1,99,5,0,0,0,0,0,0,00-0033280,0,RM,00-0034285,00-0036682,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.23,,0,4
7048,1158196,"(4:20) 23-C.McCaffrey right guard for 1 yard, TOUCHDOWN.",SF,MIA,RUSH,3,1,4,20,0,0,3,3,2,1,99,5,1,1,1,0,0,6,00-0033280,0,RG,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,RUSH,0.727,,0,4
7048,1158197,"18-E.Pineiro extra point is GOOD, Center-46-J.Weeks, Holder-15-C.Waitman.",SF,MIA,FGXP,0,1,4,17,6,0,3,3,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0034173,33,1,,,,0,,,0,,,,0,,,0,,0.068,,0,
